departureAirport,arrivalAirport,airline,prices
680fbfe80055693b54898e2e,680fbfe80055693b54898dfd,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e03,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e03,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e03,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e03,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e09,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e09,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e09,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e09,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e0f,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e0f,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e0f,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e0f,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e15,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e15,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e15,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e15,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e1c,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e1c,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e1c,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e1c,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e22,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e22,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e22,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e22,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e34,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e34,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e34,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e34,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e3a,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e3a,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e3a,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e3a,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e40,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e40,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e40,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898e2e,680fbfe80055693b54898e40,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
